Player Code	Game Code	Rush Att	Rush Yard	Rush TD	Pass Att	Pass Comp	Pass Yard	Pass TD	Pass Int	Rec	Rec Yards	Rec TD	Field Goal Att	Field Goal Made	Points	Fumble	Tackle Solo	Sack	Fumble Forced	Int Ret	Punt	Punt Yard
1039172	157011020131102	0	0	0	0	0	0	0	0	3	42	0	0	0	0	0	0	0.0	0	0	0	0
1039172	157075620131109	0	0	0	0	0	0	0	0	2	18	0	0	0	0	0	1	0.0	0	0	0	0
1039172	107015720131116	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0	0
1039172	657015720131123	1	2	0	0	0	0	0	0	2	31	0	0	0	2	0	0	0.0	0	0	0	0
1039172	157073220131130	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0.0	0	0	0	0
1039178	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1039178	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1039178	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1039178	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1039178	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1039178	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0	0	0	0
1039178	29015720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.0	0	0	0	0
1039178	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1046886	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046886	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046886	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046886	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046886	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1023677	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1023677	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1023676	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1023676	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1023676	107015720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1023676	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1039171	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0.0	0	0	0	0
1039171	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0.0	0	1	0	0
1039171	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0	1	0	0
1039171	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	2	0	0
1039171	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1039171	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	1	0	0	0
1039171	29015720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	0	0	0	0
1039171	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1039171	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0	0	0	0
1039171	107015720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1039171	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1039171	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1046921	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046921	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046921	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1046921	107015720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1046893	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046893	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046913	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046914	529015720131005	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0.0	0	0	0	0
1046914	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031636	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1031636	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1031636	107015720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1031636	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031618	157015620130901	13	27	0	0	0	0	0	0	4	14	0	0	0	0	0	0	0.0	0	0	0	0
1031618	1004015720130907	12	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031618	157052820130928	4	22	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0.0	0	0	0	0
1031618	529015720131005	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031618	157002820131012	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031618	48015720131019	4	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031618	29015720131026	4	14	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0.0	0	0	0	0
1031618	157011020131102	7	15	1	0	0	0	0	0	3	42	0	0	0	6	0	0	0.0	0	0	0	0
1031618	157075620131109	6	14	0	0	0	0	0	0	1	7	0	0	0	0	1	0	0.0	0	0	0	0
1031618	107015720131116	8	22	0	0	0	0	0	0	1	10	1	0	0	6	0	0	0.0	0	0	0	0
1031618	657015720131123	5	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031618	157073220131130	3	-1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0.0	0	0	0	0
1046920	29015720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1046920	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1046920	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	0	0	0	0
1046920	107015720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0	0	0	0
1046920	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0	0	0	0
1046920	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	0	0	0	0
1054876	157002820131012	4	10	0	26	18	169	1	2	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054876	48015720131019	3	-8	0	20	14	198	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054876	29015720131026	8	33	0	32	17	212	1	1	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054876	157011020131102	8	14	0	36	25	247	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054876	157075620131109	5	-1	0	22	12	160	1	2	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054876	107015720131116	2	2	0	36	23	364	3	1	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054876	657015720131123	3	-6	0	33	17	188	2	1	0	0	0	0	0	0	1	0	0.0	0	0	0	0
1054876	157073220131130	7	-1	0	46	23	241	2	1	1	32	0	0	0	0	2	0	0.0	0	0	0	0
1039193	157015620130901	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0.0	0	0	0	0
1039193	1004015720130907	0	0	0	0	0	0	0	0	5	50	0	0	0	0	0	0	0.0	0	0	0	0
1039193	157052820130928	0	0	0	0	0	0	0	0	2	29	1	0	0	6	0	0	0.0	0	0	0	0
1039193	157002820131012	0	0	0	0	0	0	0	0	3	41	0	0	0	0	0	0	0.0	0	0	0	0
1039193	48015720131019	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0.0	0	0	0	0
1039193	157075620131109	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0	0
1039193	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046887	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046887	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046887	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0	0	0	0
1046887	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046887	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1046887	29015720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1046887	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1046887	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046887	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	1	0	0	0
1031633	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031633	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1039191	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1039195	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1039195	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1039187	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1039196	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	8	340
1039196	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	3	140
1039196	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	10	411
1039196	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	8	326
1039196	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	4	163
1039196	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.0	0	0	4	159
1039196	29015720131026	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	5	193
1039196	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	2	70
1039196	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	3	135
1039196	107015720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	5	185
1039196	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	6	247
1039196	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	8	304
1039197	157015620130901	0	0	0	0	0	0	0	0	0	0	0	4	4	15	0	1	0.0	0	0	0	0
1039197	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	2	1	8	0	0	0.0	0	0	0	0
1039197	157052820130928	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0.0	0	0	0	0
1039197	529015720131005	0	0	0	0	0	0	0	0	0	0	0	3	3	10	0	0	0.0	0	0	0	0
1039197	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0	0
1039197	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0.0	0	0	0	0
1039197	29015720131026	0	0	0	0	0	0	0	0	0	0	0	3	2	8	0	0	0.0	0	0	0	0
1039197	157011020131102	0	0	0	0	0	0	0	0	0	0	0	5	3	11	0	0	0.0	0	0	0	0
1039197	157075620131109	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0.0	0	0	0	0
1039197	107015720131116	0	0	0	0	0	0	0	0	0	0	0	3	2	11	0	0	0.0	0	0	0	0
1039197	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0.0	0	0	0	0
1039197	157073220131130	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0.0	0	0	0	0
1054887	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1054887	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1054887	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054887	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1054887	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1023660	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1023660	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0	0	0	0
1023660	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1023660	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.0	0	0	0	0
1023660	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1023660	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1023660	29015720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0	0	0	0	0
1023660	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0	0	0	0
1023660	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	0	0	0	0
1023660	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1023660	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1039170	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0	0	0	0
1039170	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1039170	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1039170	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	0	0	0	0
1039170	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1039170	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1039170	29015720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1039170	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1039170	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1039170	107015720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1039170	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031643	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1031643	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1031643	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1031643	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1031643	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031643	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046901	157015620130901	15	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1046901	1004015720130907	6	22	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0.0	0	0	0	0
1046901	157052820130928	10	21	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0	0
1046901	529015720131005	20	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1046901	157002820131012	7	29	1	0	0	0	0	0	1	22	0	0	0	6	0	0	0.0	0	0	0	0
1046901	48015720131019	11	52	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0.0	0	0	0	0
1046901	29015720131026	13	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1046901	157011020131102	22	97	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0.0	0	0	0	0
1046901	157075620131109	12	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1046901	107015720131116	18	60	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0.0	0	0	0	0
1046901	657015720131123	8	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1046901	157073220131130	5	12	0	0	0	0	0	0	4	33	0	0	0	0	0	0	0.0	0	0	0	0
1031639	157015620130901	0	0	0	0	0	0	0	0	10	208	2	0	0	12	0	0	0.0	0	0	0	0
1031639	1004015720130907	0	0	0	0	0	0	0	0	11	209	2	0	0	12	0	0	0.0	0	0	0	0
1031639	157052820130928	1	7	0	0	0	0	0	0	5	70	1	0	0	6	0	0	0.0	0	0	0	0
1031639	529015720131005	0	0	0	1	1	75	1	0	5	134	0	0	0	0	0	0	0.0	0	0	0	0
1031639	157002820131012	0	0	0	0	0	0	0	0	4	39	0	0	0	0	0	1	0.0	0	0	0	0
1031639	48015720131019	0	0	0	0	0	0	0	0	8	122	1	0	0	6	0	0	0.0	0	0	0	0
1031639	29015720131026	0	0	0	1	0	0	0	0	7	132	1	0	0	6	0	0	0.0	0	0	0	0
1031639	157011020131102	0	0	0	0	0	0	0	0	7	70	1	0	0	6	0	0	0.0	0	0	0	0
1031639	157075620131109	0	0	0	0	0	0	0	0	3	77	1	0	0	6	0	0	0.0	0	0	0	0
1031639	107015720131116	0	0	0	0	0	0	0	0	11	140	0	0	0	0	0	0	0.0	0	0	0	0
1031639	657015720131123	0	0	0	0	0	0	0	0	8	88	1	0	0	6	0	0	0.0	0	0	0	0
1031639	157073220131130	0	0	0	0	0	0	0	0	4	54	0	0	0	0	0	0	0.0	0	0	0	0
1054880	1004015720130907	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0.0	0	0	0	0
1054880	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.0	0	0	0	0
1054880	157002820131012	0	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	0.0	0	0	0	0
1054880	48015720131019	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0	0
1054880	157011020131102	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0.0	0	0	0	0
1054880	657015720131123	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0.0	0	0	0	0
1054886	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1054886	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0	0	0	0
1054886	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054886	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054886	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054886	29015720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054886	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.0	0	0	0	0
1054886	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0	0	0	0
1054886	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054886	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031642	157015620130901	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0.0	0	0	0	0
1031642	529015720131005	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0.0	0	0	0	0
1031642	157002820131012	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0.0	0	0	0	0
1031642	157011020131102	0	0	0	0	0	0	0	0	3	23	0	0	0	0	0	0	0.0	0	0	0	0
1031642	107015720131116	0	0	0	0	0	0	0	0	1	10	1	0	0	6	0	0	0.0	0	0	0	0
1031642	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1031642	157073220131130	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0.0	0	0	0	0
1046908	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1046908	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1046908	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046908	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1046908	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046908	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1046908	29015720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1046908	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1046908	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046908	107015720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046908	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1046908	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1039173	157015620130901	0	0	0	0	0	0	0	0	8	99	0	0	0	0	0	0	0.0	0	0	0	0
1039173	1004015720130907	0	0	0	0	0	0	0	0	4	62	1	0	0	6	0	0	0.0	0	0	0	0
1039173	157052820130928	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0.0	0	0	0	0
1039173	529015720131005	0	0	0	0	0	0	0	0	3	36	0	0	0	0	0	1	0.0	0	0	0	0
1039173	157002820131012	0	0	0	0	0	0	0	0	5	42	1	0	0	6	0	0	0.0	0	0	0	0
1039173	48015720131019	0	0	0	0	0	0	0	0	2	27	0	0	0	0	0	0	0.0	0	0	0	0
1039173	29015720131026	0	0	0	0	0	0	0	0	3	28	0	0	0	0	0	1	0.0	0	0	0	0
1039173	157011020131102	0	0	0	0	0	0	0	0	6	49	0	0	0	0	0	0	0.0	0	0	0	0
1039173	157075620131109	0	0	0	0	0	0	0	0	5	40	0	0	0	0	0	0	0.0	0	0	0	0
1039173	107015720131116	0	0	0	0	0	0	0	0	8	140	0	0	0	6	0	0	0.0	0	0	0	0
1039173	657015720131123	0	0	0	0	0	0	0	0	4	52	1	0	0	6	0	0	0.0	0	0	0	0
1039173	157073220131130	0	0	0	1	1	32	0	0	6	66	1	0	0	6	0	0	0.0	0	0	0	0
66612	157015620130901	2	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
66612	1004015720130907	1	-17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0	0	0	0
66612	157052820130928	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
66612	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
66612	157002820131012	2	-3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0	0	0	0
66612	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
66612	29015720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
66612	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
66612	157075620131109	2	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
66612	107015720131116	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
66612	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0
66612	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1054912	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1054912	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1054912	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1054912	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0	0	0	0
1054912	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1054912	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1054912	29015720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1054912	157075620131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1054912	107015720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1054912	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1054912	157073220131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1039182	157011020131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1039182	657015720131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1.0	0	0	0	0
1046907	157015620130901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1046907	1004015720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1046907	157052820130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1046907	529015720131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046907	157002820131012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1046907	48015720131019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
